Variable,Value
CarbonDeep,3504.12188879649
CarbonShallow,3039.27343050639
CarbonMineralSum,23958.1347522736
OrganicNitrogenSum,2073.36775508523
AvailableNitrogenSum,0.936431696896483
GPPAll3,22.1887898445129
NPPAll3,14.3072209954262
VEGCL3,16.8887790044149
VEGCW3,0
VEGCR3,13.3177502155304
VEGCSUM3,30.2065292199453
VEGNL3,0.675551285346349
VEGNW3,0
VEGNR3,0.2803737098972
VEGNSUM3,0.955924995243549
VEGLBLN3,0.135651079045298
